sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_b,julgm2_b,suspm2_b,cumprimento_meta2b,distm2_c,julgm2_c,suspm2_c,cumprimento_meta2c,distm2_ant,julgm2_ant,suspm2_ant,cumprimento_meta2ant,mes_senth,IC2024,IC2025,cumprimento_meta3,quant_sent24,quant_conc24,quant_sent25,quant_conc25,distm4_a,julgm4_a,suspm4_a,cumprimento_meta4a,distm4_b,julgm4_b,suspm4_b,cumprimento_meta4b,distm6_a,julgm6_a,suspm6_a,cumprimento_meta6a,distm7_a,julgm7_a,suspm7_a,cumprimento_meta7a,distm7_b,julgm7_b,suspm7_b,cumprimento_meta7b,distm8_a,julgm8_a,suspm8_a,cumprimento_meta8a,distm8_b,julgm8_b,suspm8_b,cumprimento_meta8b,distm10_a,julgm10_a,suspm10_a,cumprimento_meta10a,distm10_b,julgm10_b,suspm10_b,cumprimento_meta10b
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,10,02,0,5,5,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,10,03,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,10,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,10,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,10,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,10,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,10,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,10,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,10,10,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,10,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,10,12,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,10,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,11,01,0,3,3,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,11,02,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,11,03,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,11,04,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,11,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,11,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,11,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,11,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,11,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,11,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,11,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,11,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,11,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,12,01,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,12,02,0,2,2,0,1,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,12,03,0,2,2,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,12,04,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,12,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,12,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,12,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,12,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,12,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,12,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,12,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,12,12,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,12,,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,,01,0,2,0,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,,02,0,5,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,,04,0,2,0,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2775,2ª VARA CRIMINAL,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,01,,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,02,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,02,,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,03,,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,04,,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,06,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,07,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,08,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,09,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,10,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,11,12,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,11,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,12,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2786,1ª VARA DA INFÂNCIA E DA JUVENTUDE,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2787,VARA DA JUSTIÇA ITINERANTE,01,02,1,1,1,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2787,VARA DA JUSTIÇA ITINERANTE,04,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,2787,VARA DA JUSTIÇA ITINERANTE,10,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,01,01,1,2,1,0,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,01,02,5,8,5,0,1,133.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,01,03,5,8,6,0,0,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,01,04,1,3,2,0,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,01,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,01,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,01,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,01,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,01,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,01,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,01,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,01,,28,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,02,02,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,02,03,1,2,2,0,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,02,04,1,7,7,0,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,02,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,02,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,02,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,02,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,02,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,02,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,02,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,02,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,02,,15,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,03,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,03,02,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,03,03,2,7,4,0,0,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,03,04,4,4,3,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,03,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,03,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,03,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJRR,Conhecimento criminal,Justiça Estadual,G1,RR,BOA VISTA,12786,3ª VARA CRIMINAL,03,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
