sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,cumprimento_meta2ant,distm4_a,julgm4_a,suspm4_a,cumprimento_meta4a,distm4_b,julgm4_b,suspm4_b,cumprimento_meta4b
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,06,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,06,09,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,06,10,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,06,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,06,12,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,06,,1,0,0,0,0,0,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,07,01,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,07,03,8,8,8,0,0,100,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,07,04,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,07,06,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,07,07,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,07,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,07,09,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,07,10,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,07,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,07,12,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,07,,5,0,0,0,0,0,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,08,03,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,08,07,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,08,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,08,09,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,08,12,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,08,,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,09,01,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,09,02,6,6,6,0,0,100,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,09,03,6,6,6,0,0,100,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,09,09,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,09,10,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,09,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,09,12,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,09,,152,0,0,0,0,0,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,10,01,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,10,02,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,10,03,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,10,04,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,10,05,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,10,06,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,10,07,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,10,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,10,09,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,10,10,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,10,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,10,12,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,10,,3,0,0,0,0,0,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,11,01,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,11,02,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,11,03,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,11,04,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,11,06,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,11,07,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,11,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,11,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,11,12,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,11,,16,0,0,0,0,0,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,12,02,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,12,03,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,12,04,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,12,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,12,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAIBA,43728,5ª ZONA ELEITORAL,12,,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,01,03,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,01,04,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,01,06,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,01,07,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,01,09,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,01,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,01,,1,0,0,0,0,0,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,02,07,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,02,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,03,01,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,03,06,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,03,07,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,03,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,03,09,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,03,10,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,03,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,04,03,1,1,1,0,0,100,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,04,04,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,04,05,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,04,07,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,04,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,05,02,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,05,06,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,05,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,05,09,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,05,10,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,05,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,06,01,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,06,02,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,06,03,1,1,1,0,0,100,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,06,06,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,06,07,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,06,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,06,10,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,06,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,06,12,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,07,01,3,3,3,0,0,100,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,07,02,1,1,1,0,0,100,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,07,03,1,1,1,0,0,100,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,07,04,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,07,05,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,07,06,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,07,07,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,07,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,07,09,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,07,10,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,07,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,07,12,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,08,03,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,08,04,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,08,05,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,08,06,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,08,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,08,09,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,08,10,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,08,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,08,12,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,08,,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,09,01,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,09,02,16,16,16,0,0,100,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,09,03,21,21,21,0,0,100,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,09,04,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,09,07,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,09,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,09,09,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,09,10,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,09,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,09,12,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,09,,36,0,0,0,0,0,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,10,01,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,10,02,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,10,03,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,10,04,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,10,05,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,10,06,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,10,07,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,10,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,10,09,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,10,10,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,10,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,10,12,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,11,02,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,11,03,6,6,6,0,0,100,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,11,04,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,11,05,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,11,06,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,11,07,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,11,08,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,11,09,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,11,10,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-RN,Conhecimento não criminal,Justiça Eleitoral,G1,RN,MACAU,43753,30ª ZONA ELEITORAL,11,11,0,0,0,0,0,,,,,,,,,,,,,,,,,
